collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-07-11 00:14:57,A1100043,강동경희대학교병원,20260711001023,6,,,17,5,170,Y,Y,Y,Y,Y,15
2026-07-11 00:14:57,A1100014,고려대학교의과대학부속구로병원,20260711000723,12,0,4,24,-1,127,Y,Y,Y,Y,Y,29
2026-07-11 00:14:57,A1100013,한양대학교병원,20260711000801,12,0,3,16,2,215,Y,Y,Y,Y,Y,20
2026-07-11 00:14:57,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260711000723,10,1,6,24,1,193,Y,Y,Y,Y,Y,30
2026-07-11 00:14:57,A1100005,이화여자대학교의과대학부속목동병원,20260711000532,6,0,10,13,10,68,Y,Y,Y,Y,Y,19
2026-07-11 00:14:57,A1100017,서울대학교병원,20260711001019,-1,1,1,53,6,156,Y,Y,Y,Y,Y,24
2026-07-11 00:14:57,A1100035,서울특별시서울의료원,20260711001000,4,2,,10,3,103,Y,Y,Y,Y,Y,19
2026-07-11 00:14:57,A1100015,연세대학교의과대학강남세브란스병원,20260711000935,11,,,23,1,129,Y,Y,Y,Y,Y,21
2026-07-11 00:14:57,A1100010,삼성서울병원,20260711001004,-14,7,6,50,3,176,Y,Y,Y,Y,Y,52
2026-07-11 00:14:57,A1100028,성심의료재단강동성심병원,20260711000605,7,1,,12,3,164,Y,Y,Y,Y,Y,15
2026-07-11 00:14:57,A1100053,한국보훈복지의료공단중앙보훈병원,20260711000810,20,5,8,14,,144,Y,Y,Y,Y,Y,22
2026-07-11 00:14:57,A1120796,이화여자대학교의과대학부속서울병원,20260711000628,5,2,6,17,2,114,Y,Y,Y,Y,Y,14
2026-07-11 00:14:57,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260711001018,7,,,7,,37,Y,Y,Y,Y,Y,18
2026-07-11 00:14:57,A1100002,건국대학교병원,20260711000820,8,8,8,21,1,124,Y,Y,Y,Y,Y,20
