collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-07-12 00:31:58,A1100043,강동경희대학교병원,20260712003032,3,,,17,5,241,Y,Y,Y,Y,Y,15
2026-07-12 00:31:58,A1100014,고려대학교의과대학부속구로병원,20260712002823,9,0,3,23,-1,178,Y,Y,Y,Y,Y,29
2026-07-12 00:31:58,A1100013,한양대학교병원,20260712002800,10,-1,4,16,1,278,Y,Y,Y,Y,Y,20
2026-07-12 00:31:58,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260712002724,7,0,3,24,1,252,Y,Y,Y,Y,Y,30
2026-07-12 00:31:58,A1100005,이화여자대학교의과대학부속목동병원,20260712003033,5,10,3,13,10,110,Y,Y,Y,Y,Y,19
2026-07-12 00:31:58,A1100017,서울대학교병원,20260712003023,-6,3,4,53,6,325,Y,Y,Y,Y,Y,24
2026-07-12 00:31:58,A1100035,서울특별시서울의료원,20260712003000,4,2,,10,3,103,Y,Y,Y,Y,Y,19
2026-07-12 00:31:58,A1100015,연세대학교의과대학강남세브란스병원,20260712002948,7,,,23,0,187,Y,Y,Y,Y,Y,21
2026-07-12 00:31:58,A1100010,삼성서울병원,20260712002844,0,7,9,53,3,338,Y,Y,Y,Y,Y,52
2026-07-12 00:31:58,A1100028,성심의료재단강동성심병원,20260712002624,8,-1,,13,3,188,Y,Y,Y,Y,Y,15
2026-07-12 00:31:58,A1100053,한국보훈복지의료공단중앙보훈병원,20260712002813,17,4,8,14,,167,Y,Y,Y,Y,Y,22
2026-07-12 00:31:58,A1120796,이화여자대학교의과대학부속서울병원,20260712002629,3,3,7,19,2,173,Y,Y,Y,Y,Y,14
2026-07-12 00:31:58,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260712003019,15,,,7,,64,Y,Y,Y,Y,Y,18
2026-07-12 00:31:58,A1100002,건국대학교병원,20260712002818,7,8,12,21,1,225,Y,Y,Y,Y,Y,20
2026-07-12 00:31:58,A1100016,인제대학교상계백병원,20260712002726,9,0,1,13,2,129,Y,Y,Y,Y,Y,16
2026-07-12 00:31:58,A1100048,노원을지대학교병원,20260712002602,9,7,7,11,1,225,Y,Y,Y,Y,Y,17
2026-07-12 00:31:58,A1100020,의료법인한전의료재단한일병원,20260712003004,5,,,8,,93,Y,Y,Y,Y,Y,21
2026-07-12 00:31:58,A1100001,경희대학교병원,20260712002922,6,,,16,4,223,Y,Y,Y,Y,Y,15
2026-07-12 00:31:58,A1100021,삼육서울병원,20260712002655,11,,,5,4,54,Y,Y,Y,Y,Y,13
2026-07-12 00:31:58,A1100040,서울특별시보라매병원,20260712003000,15,6,11,14,0,247,Y,Y,Y,Y,Y,31
2026-07-12 00:31:58,A1100003,중앙대학교병원,20260712003013,15,1,2,16,0,174,Y,Y,Y,Y,Y,18
2026-07-12 00:31:58,A1100007,연세대학교의과대학세브란스병원,20260712003005,16,3,10,2,12,524,Y,Y,Y,Y,Y,39
2026-07-12 00:31:58,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260712003016,4,10,17,32,12,309,Y,Y,Y,Y,Y,28
2026-07-12 00:31:58,A1100009,재단법인아산사회복지재단서울아산병원,20260712002815,12,2,9,4,11,413,Y,Y,Y,Y,Y,36
2026-07-12 00:31:58,A1100011,가톨릭대학교여의도성모병원,20260712003019,5,2,1,13,,105,Y,Y,Y,Y,Y,15
2026-07-12 00:31:58,A1100055,한림대학교강남성심병원,20260712002717,12,0,9,14,0,165,Y,Y,Y,Y,Y,20
2026-07-12 00:31:58,A1100054,성애의료재단성애병원,20260712002841,14,,,5,4,37,Y,Y,Y,Y,Y,15
2026-07-12 00:31:58,A1100004,순천향대학교부속서울병원,20260712002722,11,,,14,3,237,Y,Y,Y,Y,Y,20
2026-07-12 00:31:58,A1121013,가톨릭대학교은평성모병원,20260712003023,8,0,1,19,3,228,Y,Y,Y,Y,Y,24
2026-07-12 00:31:58,A1100006,강북삼성병원,20260712003025,3,,0,16,2,110,Y,Y,Y,Y,Y,15
2026-07-12 00:31:58,A1100052,국립중앙의료원,20260712002804,9,,0,7,,0,Y,Y,Y,Y,Y,15
2026-07-12 00:31:58,A1100036,부민병원,20260712002701,9,,,8,,41,Y,Y,Y,Y,Y,10
2026-07-12 00:31:58,A1100051,혜민병원,20260712002644,7,,,5,,21,Y,Y,N1,Y,Y,9
2026-07-12 00:31:58,A1100026,구로성심병원,20260712002857,6,,,3,,36,Y,Y,N1,Y,Y,9
2026-07-12 00:31:58,A1100049,희명병원,20260712002943,9,,,4,,120,Y,Y,N1,Y,Y,10
2026-07-12 00:31:58,A1100027,한국원자력의학원원자력병원,20260712002934,7,,,10,,242,Y,Y,Y,Y,Y,9
2026-07-12 00:31:58,A1100022,서울특별시동부병원,20260712003020,7,,,3,,33,Y,Y,N1,Y,Y,8
2026-07-12 00:31:58,A1100050,서울성심병원,20260711195455,14,,,6,,95,Y,Y,N1,Y,Y,17
2026-07-12 00:31:58,A1100025,의료법인동신의료재단동신병원,20260712002812,8,,,3,,52,Y,Y,N,Y,Y,9
2026-07-12 00:31:58,A1122033,기쁨병원,20260712003028,3,,,8,,58,Y,Y,Y,Y,Y,4
2026-07-12 00:31:58,A1100039,경찰병원,20260712003002,0,,,7,,144,Y,Y,N1,Y,Y,3
2026-07-12 00:31:58,A1100019,홍익병원,20260712003003,3,,,4,,64,Y,Y,Y,Y,Y,9
2026-07-12 00:31:58,A1100223,서울특별시서남병원,20260712003000,14,,,4,,39,Y,Y,N1,Y,Y,17
2026-07-12 00:31:58,A1100024,명지성모병원,20260712002924,7,,,3,,112,Y,Y,Y,Y,Y,8
2026-07-12 00:31:58,A1100037,대림성모병원,20260712002644,7,,,4,,50,Y,Y,N1,Y,Y,8
2026-07-12 00:31:58,A1100045,씨엠병원,20260712001500,9,,,5,,34,Y,Y,N1,Y,Y,9
2026-07-12 00:31:58,A1100023,의료법인청구성심병원,20260712002851,6,,,3,,26,Y,Y,N1,Y,Y,10
