collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-07-27 00:39:35,A1100043,강동경희대학교병원,20260727003520,4,,,17,3,163,Y,Y,Y,Y,Y,15
2026-07-27 00:39:35,A1100014,고려대학교의과대학부속구로병원,20260727003411,8,1,1,24,0,100,Y,Y,Y,Y,Y,29
2026-07-27 00:39:35,A1100013,한양대학교병원,20260727003300,14,0,7,16,2,221,Y,Y,Y,Y,Y,20
2026-07-27 00:39:35,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260727003130,16,0,2,25,-1,69,Y,Y,Y,Y,Y,30
2026-07-27 00:39:35,A1100005,이화여자대학교의과대학부속목동병원,20260727003049,11,1,4,13,13,91,Y,Y,Y,Y,Y,19
2026-07-27 00:39:35,A1100017,서울대학교병원,20260727003521,-3,1,8,53,4,185,Y,Y,Y,Y,Y,24
2026-07-27 00:39:35,A1100035,서울특별시서울의료원,20260727003500,7,0,,10,2,90,Y,Y,Y,Y,Y,19
2026-07-27 00:39:35,A1100015,연세대학교의과대학강남세브란스병원,20260727003339,8,,,23,0,66,Y,Y,Y,Y,Y,21
2026-07-27 00:39:35,A1100010,삼성서울병원,20260727003448,-4,15,17,52,1,200,Y,Y,Y,Y,Y,52
2026-07-27 00:39:35,A1100028,성심의료재단강동성심병원,20260727003443,9,0,,13,3,157,Y,Y,Y,Y,Y,15
2026-07-27 00:39:35,A1100053,한국보훈복지의료공단중앙보훈병원,20260727003347,15,6,10,13,,161,Y,Y,Y,Y,Y,22
2026-07-27 00:39:35,A1120796,이화여자대학교의과대학부속서울병원,20260727003145,-5,0,9,19,1,194,Y,Y,Y,Y,Y,14
2026-07-27 00:39:35,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260727003513,18,,,7,,51,Y,Y,Y,Y,Y,18
2026-07-27 00:39:35,A1100002,건국대학교병원,20260727003246,10,7,15,21,0,225,Y,Y,Y,Y,Y,20
2026-07-27 00:39:35,A1100016,인제대학교상계백병원,20260727003143,6,1,4,13,-1,97,Y,Y,Y,Y,Y,16
2026-07-27 00:39:35,A1100048,노원을지대학교병원,20260727003102,13,5,6,11,1,220,Y,Y,Y,Y,Y,17
2026-07-27 00:39:35,A1100020,의료법인한전의료재단한일병원,20260727003503,13,,,8,,77,Y,Y,Y,Y,Y,21
