collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-08-30 05:39:21,A1100043,강동경희대학교병원,20260830053518,12,,,17,3,253,Y,Y,Y,Y,Y,15
2026-08-30 05:39:21,A1100014,고려대학교의과대학부속구로병원,20260830053425,23,0,3,24,1,131,Y,Y,Y,Y,Y,29
2026-08-30 05:39:21,A1100013,한양대학교병원,20260830053259,18,5,8,16,10,267,Y,Y,Y,Y,Y,20
2026-08-30 05:39:21,A1100008,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),20260830053309,21,0,6,25,0,223,Y,Y,Y,Y,Y,30
2026-08-30 05:39:21,A1100005,이화여자대학교의과대학부속목동병원,20260830053123,12,0,7,13,7,137,Y,Y,Y,Y,Y,19
2026-08-30 05:39:21,A1100017,서울대학교병원,20260830053539,-1,3,5,52,8,340,Y,Y,Y,Y,Y,24
2026-08-30 05:39:21,A1100035,서울특별시서울의료원,20260830053500,13,4,,10,3,118,Y,Y,Y,Y,Y,19
2026-08-30 05:39:21,A1100015,연세대학교의과대학강남세브란스병원,20260830053410,6,,,23,2,200,Y,Y,Y,Y,Y,21
2026-08-30 05:39:21,A1100010,삼성서울병원,20260830053405,17,10,8,46,3,405,Y,Y,Y,Y,Y,52
2026-08-30 05:39:21,A1100028,성심의료재단강동성심병원,20260830053107,10,1,,12,3,198,Y,Y,Y,Y,Y,15
2026-08-30 05:39:21,A1100053,한국보훈복지의료공단 중앙보훈병원,20260830053504,15,5,6,13,,156,Y,Y,Y,Y,Y,22
2026-08-30 05:39:21,A1120796,이화여자대학교의과대학부속서울병원,20260830053217,-1,1,10,19,4,221,Y,Y,Y,Y,Y,14
2026-08-30 05:39:21,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260830053511,5,,,7,,55,Y,Y,Y,Y,Y,18
2026-08-30 05:39:21,A1100002,건국대학교병원,20260830053333,9,3,10,21,-1,245,Y,Y,Y,Y,Y,20
2026-08-30 05:39:21,A1100016,인제대학교상계백병원,20260830053104,12,1,0,13,1,128,Y,Y,Y,Y,Y,16
2026-08-30 05:39:21,A1100048,노원을지대학교병원,20260830053102,16,-1,7,11,0,248,Y,Y,Y,Y,Y,17
2026-08-30 05:39:21,A1100020,의료법인한전의료재단 한일병원,20260830053503,13,,,8,,117,Y,Y,Y,Y,Y,21
2026-08-30 05:39:21,A1100001,경희대학교병원,20260830053435,13,,,15,3,235,Y,Y,Y,Y,Y,15
2026-08-30 05:39:21,A1100021,삼육서울병원,20260830053118,13,,,5,4,76,Y,Y,Y,Y,Y,13
2026-08-30 05:39:21,A1100040,서울특별시보라매병원,20260830053500,15,4,12,14,1,223,Y,Y,Y,Y,Y,31
