collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-08-15 01:56:42,A1100043,강동경희대학교병원,20260815015516,6,,,16,2,192,Y,Y,Y,Y,Y,15
2026-08-15 01:56:42,A1100014,고려대학교의과대학부속구로병원,20260815015059,18,0,1,24,-1,92,Y,Y,Y,Y,Y,29
2026-08-15 01:56:42,A1100013,한양대학교병원,20260815015301,16,5,3,16,3,198,Y,Y,Y,Y,Y,20
2026-08-15 01:56:42,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260815015238,16,0,1,25,0,140,Y,Y,Y,Y,Y,30
2026-08-15 01:56:42,A1100005,이화여자대학교의과대학부속목동병원,20260815015107,3,0,4,13,11,90,Y,Y,Y,Y,Y,19
2026-08-15 01:56:42,A1100017,서울대학교병원,20260815015438,-4,3,1,53,5,196,Y,Y,Y,Y,Y,24
2026-08-15 01:56:42,A1100035,서울특별시서울의료원,20260815015501,7,4,,10,3,128,Y,Y,Y,Y,Y,19
2026-08-15 01:56:42,A1100015,연세대학교의과대학강남세브란스병원,20260815015053,3,,,23,0,114,Y,Y,Y,Y,Y,21
2026-08-15 01:56:42,A1100010,삼성서울병원,20260815015355,-20,9,11,45,2,231,Y,Y,Y,Y,Y,52
2026-08-15 01:56:42,A1100028,성심의료재단강동성심병원,20260815015038,10,1,,13,1,130,Y,Y,Y,Y,Y,15
2026-08-15 01:56:42,A1100053,한국보훈복지의료공단중앙보훈병원,20260815015430,18,9,7,13,,143,Y,Y,Y,Y,Y,22
2026-08-15 01:56:42,A1120796,이화여자대학교의과대학부속서울병원,20260815015203,2,4,8,18,3,139,Y,Y,Y,Y,Y,14
2026-08-15 01:56:42,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260815015511,11,,,7,,63,Y,Y,Y,Y,Y,18
2026-08-15 01:56:42,A1100002,건국대학교병원,20260815015305,5,7,2,21,0,178,Y,Y,Y,Y,Y,20
2026-08-15 01:56:42,A1100016,인제대학교상계백병원,20260815015523,4,1,4,13,0,78,Y,Y,Y,Y,Y,16
2026-08-15 01:56:42,A1100048,노원을지대학교병원,20260815015102,15,1,0,11,1,239,Y,Y,Y,Y,Y,17
2026-08-15 01:56:42,A1100020,의료법인한전의료재단한일병원,20260815015504,18,,,8,,104,Y,Y,Y,Y,Y,21
2026-08-15 01:56:42,A1100001,경희대학교병원,20260815015522,11,,,15,2,113,Y,Y,Y,Y,Y,15
2026-08-15 01:56:42,A1100021,삼육서울병원,20260815015202,10,,,5,4,75,Y,Y,Y,Y,Y,13
2026-08-15 01:56:42,A1100040,서울특별시보라매병원,20260815015500,9,3,10,14,2,201,Y,Y,Y,Y,Y,31
2026-08-15 01:56:42,A1100003,중앙대학교병원,20260815015508,4,2,0,16,0,166,Y,Y,Y,Y,Y,22
2026-08-15 01:56:42,A1100007,연세대학교의과대학세브란스병원,20260815015108,9,2,2,2,9,372,Y,Y,Y,Y,Y,39
2026-08-15 01:56:42,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260815015511,-4,10,14,32,7,156,Y,Y,Y,Y,Y,28
